data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_UiD,rating
25178,12788,1,25178,"[4788, 2399, 738, 5923]","[1, 1, 1, 1]"
25179,12788,2,25179,"[2399, 738, 5923]","[1, 1, 1]"
25180,12788,3,25180,"[738, 5923]","[1, 1]"
25181,12789,0,25181,"[1289, 4091, 2781, 2689]","[1, 1, 1, 0]"
25182,12789,1,25182,"[4091, 2781, 2689]","[1, 1, 0]"
25183,12789,2,25183,"[2781, 2689]","[1, 0]"
25184,12789,3,25184,[2689],[0]
25185,12790,0,25185,"[5130, 5287, 2312, 3793]","[1, 1, 1, 1]"
25186,12790,1,25186,"[5287, 2312, 3793]","[1, 1, 1]"
25187,12790,2,25187,"[2312, 3793]","[1, 1]"
25188,12790,3,25188,[3793],[1]
25189,12791,0,25189,"[1875, 1930, 633, 2971, 1649]","[1, 1, 1, 1, 1]"
25190,12791,1,25190,"[1930, 633, 2971, 1649]","[1, 1, 1, 1]"
25191,12791,2,25191,"[633, 2971, 1649]","[1, 1, 1]"
25192,12791,3,25192,"[2971, 1649]","[1, 1]"
25193,12791,4,25193,[1649],[1]
25194,12792,0,25194,"[4876, 2977]","[0, 1]"
25195,12792,1,25195,[2977],[1]
25196,12793,0,25196,"[6437, 5829, 5408, 5592, 3317]","[1, 1, 1, 1, 1]"
25197,12793,1,25197,"[5829, 5408, 5592, 3317]","[1, 1, 1, 1]"
25198,12793,2,25198,"[5408, 5592, 3317]","[1, 1, 1]"
25199,12793,3,25199,"[5592, 3317]","[1, 1]"
25200,12793,4,25200,[3317],[1]
25201,12794,0,25201,"[2374, 767, 5040, 3636, 5003, 4740]","[1, 1, 1, 1, 1, 1]"
25202,12794,2,25202,"[5040, 3636, 5003, 4740]","[1, 1, 1, 1]"
25203,12794,3,25203,"[3636, 5003, 4740]","[1, 1, 1]"
25204,12794,4,25204,"[5003, 4740]","[1, 1]"
25205,12794,5,25205,[4740],[1]
25206,12795,0,25206,"[2977, 4901, 3573, 4, 2161]","[1, 1, 1, 1, 1]"
25207,12795,1,25207,"[4901, 3573, 4, 2161]","[1, 1, 1, 1]"
25208,12795,2,25208,"[3573, 4, 2161]","[1, 1, 1]"
25209,12795,3,25209,"[4, 2161]","[1, 1]"
25210,12795,4,25210,[2161],[1]
25211,12796,0,25211,"[3425, 3811, 2821, 574]","[1, 1, 1, 1]"
25212,12796,1,25212,"[3811, 2821, 574]","[1, 1, 1]"
25213,12796,2,25213,"[2821, 574]","[1, 1]"
25214,12796,3,25214,[574],[1]
25215,12797,0,25215,"[941, 1470, 2003, 5045, 4286]","[1, 1, 1, 1, 1]"
25216,12797,2,25216,"[2003, 5045, 4286]","[1, 1, 1]"
25217,12797,3,25217,"[5045, 4286]","[1, 1]"
25218,12797,4,25218,[4286],[1]
25219,12798,0,25219,"[354, 3317, 4816, 1142]","[0, 1, 0, 1]"
25220,12798,1,25220,"[3317, 4816, 1142]","[1, 0, 1]"
25221,12798,2,25221,"[4816, 1142]","[0, 1]"
25222,12798,3,25222,[1142],[1]
25223,12801,0,25223,"[2593, 1624, 296, 4385, 4095, 2659]","[1, 1, 1, 1, 1, 1]"
25224,12801,2,25224,"[296, 4385, 4095, 2659]","[1, 1, 1, 1]"
25225,12801,4,25225,"[4095, 2659]","[1, 1]"
25226,12801,5,25226,[2659],[1]
25227,12802,0,25227,"[1223, 247]","[1, 0]"
25228,12802,1,25228,[247],[0]
25229,12803,0,25229,"[85, 2553, 3910, 3635, 3645]","[1, 1, 1, 1, 1]"
25230,12803,1,25230,"[2553, 3910, 3635, 3645]","[1, 1, 1, 1]"
25231,12803,2,25231,"[3910, 3635, 3645]","[1, 1, 1]"
25232,12803,3,25232,"[3635, 3645]","[1, 1]"
25233,12803,4,25233,[3645],[1]
25234,12804,0,25234,"[2374, 5727, 767, 2926]","[1, 1, 1, 1]"
25235,12804,1,25235,"[5727, 767, 2926]","[1, 1, 1]"
25236,12804,2,25236,"[767, 2926]","[1, 1]"
25237,12804,3,25237,[2926],[1]
25238,12805,0,25238,"[2374, 3411, 1272, 767]","[1, 1, 1, 1]"
25239,12805,1,25239,"[3411, 1272, 767]","[1, 1, 1]"
25240,12805,2,25240,"[1272, 767]","[1, 1]"
25241,12805,3,25241,[767],[1]
25242,12807,0,25242,"[5273, 5880, 2357, 6382, 697]","[1, 1, 1, 1, 1]"
25243,12807,1,25243,"[5880, 2357, 6382, 697]","[1, 1, 1, 1]"
25244,12807,2,25244,"[2357, 6382, 697]","[1, 1, 1]"
25245,12807,3,25245,"[6382, 697]","[1, 1]"
25246,12807,4,25246,[697],[1]
25247,12808,0,25247,"[5237, 4091, 4, 3573, 3482, 1590, 3598]","[1, 1, 1, 1, 1, 1, 1]"
25248,12808,2,25248,"[4, 3573, 3482, 1590, 3598]","[1, 1, 1, 1, 1]"
25249,12808,3,25249,"[3573, 3482, 1590, 3598]","[1, 1, 1, 1]"
25250,12808,4,25250,"[3482, 1590, 3598]","[1, 1, 1]"
25251,12808,5,25251,"[1590, 3598]","[1, 1]"
25252,12808,6,25252,[3598],[1]
25253,12809,0,25253,"[3811, 6133, 2336, 5366, 624]","[1, 1, 1, 1, 1]"
25254,12809,1,25254,"[6133, 2336, 5366, 624]","[1, 1, 1, 1]"
25255,12809,2,25255,"[2336, 5366, 624]","[1, 1, 1]"
25256,12809,3,25256,"[5366, 624]","[1, 1]"
25257,12809,4,25257,[624],[1]
25258,12810,0,25258,"[1638, 5849, 4400, 375]","[1, 1, 1, 1]"
25259,12810,1,25259,"[5849, 4400, 375]","[1, 1, 1]"
25260,12810,2,25260,"[4400, 375]","[1, 1]"
25261,12811,0,25261,"[544, 6118, 96, 98]","[1, 1, 1, 1]"
25262,12811,1,25262,"[6118, 96, 98]","[1, 1, 1]"
25263,12811,2,25263,"[96, 98]","[1, 1]"
25264,12811,3,25264,[98],[1]
25265,12812,0,25265,"[2593, 2003, 6363, 1149]","[1, 1, 1, 1]"
25266,12812,2,25266,"[6363, 1149]","[1, 1]"
25267,12813,0,25267,"[3472, 5410, 4651, 2896]","[1, 1, 1, 1]"
25268,12813,1,25268,"[5410, 4651, 2896]","[1, 1, 1]"
25269,12813,2,25269,"[4651, 2896]","[1, 1]"
25270,12813,3,25270,[2896],[1]
25271,12814,0,25271,"[6045, 2398, 4429, 5841]","[1, 1, 1, 1]"
25272,12814,1,25272,"[2398, 4429, 5841]","[1, 1, 1]"
25273,12814,2,25273,"[4429, 5841]","[1, 1]"
25274,12814,3,25274,[5841],[1]
25275,12815,0,25275,"[3764, 3671, 4395, 6301]","[1, 1, 1, 1]"
25276,12815,1,25276,"[3671, 4395, 6301]","[1, 1, 1]"
25277,12815,2,25277,"[4395, 6301]","[1, 1]"
25278,12815,3,25278,[6301],[1]
25279,12816,0,25279,"[125, 3926, 4570, 2461]","[1, 1, 1, 1]"
25280,12816,1,25280,"[3926, 4570, 2461]","[1, 1, 1]"
25281,12816,2,25281,"[4570, 2461]","[1, 1]"
25282,12816,3,25282,[2461],[1]
25283,12817,0,25283,"[4861, 5451, 3372]","[1, 1, 1]"
25284,12817,2,25284,[3372],[1]
25285,12818,0,25285,"[6360, 747, 4174, 3303, 4435]","[1, 1, 1, 1, 1]"
25286,12818,1,25286,"[747, 4174, 3303, 4435]","[1, 1, 1, 1]"
25287,12818,2,25287,"[4174, 3303, 4435]","[1, 1, 1]"
25288,12818,3,25288,"[3303, 4435]","[1, 1]"
25289,12818,4,25289,[4435],[1]
25290,12819,0,25290,"[4288, 1142, 3903, 2003]","[1, 1, 1, 1]"
25291,12819,1,25291,"[1142, 3903, 2003]","[1, 1, 1]"
25292,12819,2,25292,"[3903, 2003]","[1, 1]"
25293,12819,3,25293,[2003],[1]
25294,12820,0,25294,"[1020, 4095, 6383, 1654, 2374]","[1, 1, 1, 1, 1]"
25295,12820,1,25295,"[4095, 6383, 1654, 2374]","[1, 1, 1, 1]"
25296,12820,2,25296,"[6383, 1654, 2374]","[1, 1, 1]"
25297,12820,3,25297,"[1654, 2374]","[1, 1]"
25298,12820,4,25298,[2374],[1]
25299,12821,0,25299,"[2330, 4486, 1841, 649, 376]","[1, 1, 1, 0, 0]"
25300,12821,1,25300,"[4486, 1841, 649, 376]","[1, 1, 0, 0]"
25301,12821,2,25301,"[1841, 649, 376]","[1, 0, 0]"
25302,12821,3,25302,"[649, 376]","[0, 0]"
25303,12821,4,25303,[376],[0]
25304,12822,0,25304,"[3591, 767, 2374, 5012]","[1, 1, 1, 1]"
25305,12822,2,25305,"[2374, 5012]","[1, 1]"
25306,12822,3,25306,[5012],[1]
25307,12823,0,25307,"[1542, 3842, 5618, 473]","[1, 1, 1, 1]"
25308,12823,1,25308,"[3842, 5618, 473]","[1, 1, 1]"
25309,12823,3,25309,[473],[1]
25310,12824,0,25310,"[523, 4142, 3451]","[1, 1, 1]"
25311,12824,2,25311,[3451],[1]
25312,12825,0,25312,"[4067, 4473, 5769, 5572]","[1, 1, 1, 1]"
25313,12825,1,25313,"[4473, 5769, 5572]","[1, 1, 1]"
25314,12825,2,25314,"[5769, 5572]","[1, 1]"
25315,12825,3,25315,[5572],[1]
25316,12826,0,25316,"[3167, 6183, 3372, 2625, 1131]","[1, 1, 1, 1, 1]"
25317,12826,1,25317,"[6183, 3372, 2625, 1131]","[1, 1, 1, 1]"
25318,12826,2,25318,"[3372, 2625, 1131]","[1, 1, 1]"
25319,12826,3,25319,"[2625, 1131]","[1, 1]"
25320,12827,0,25320,"[5712, 2985, 1499, 1983]","[1, 1, 1, 1]"
25321,12827,1,25321,"[2985, 1499, 1983]","[1, 1, 1]"
25322,12827,2,25322,"[1499, 1983]","[1, 1]"
25323,12827,3,25323,[1983],[1]
25324,12831,0,25324,"[5119, 6277, 83, 1033, 1030]","[1, 1, 1, 1, 1]"
25325,12831,1,25325,"[6277, 83, 1033, 1030]","[1, 1, 1, 1]"
25326,12831,2,25326,"[83, 1033, 1030]","[1, 1, 1]"
25327,12831,3,25327,"[1033, 1030]","[1, 1]"
25328,12832,0,25328,"[6437, 4377, 6413, 2052]","[1, 1, 1, 1]"
25329,12832,2,25329,"[6413, 2052]","[1, 1]"
25330,12832,3,25330,[2052],[1]
25331,12836,0,25331,"[1542, 1205, 1537]","[1, 1, 1]"
25332,12836,2,25332,[1537],[1]
25333,12837,0,25333,"[5572, 4503, 6357, 1916]","[1, 1, 1, 1]"
25334,12837,1,25334,"[4503, 6357, 1916]","[1, 1, 1]"
25335,12837,2,25335,"[6357, 1916]","[1, 1]"
25336,12837,3,25336,[1916],[1]
25337,12838,0,25337,"[1542, 1654, 4095, 2374, 3903]","[1, 1, 1, 1, 1]"
25338,12838,2,25338,"[4095, 2374, 3903]","[1, 1, 1]"
25339,12838,3,25339,"[2374, 3903]","[1, 1]"
25340,12840,0,25340,"[5825, 2649, 4328, 2111, 4156]","[1, 1, 1, 1, 1]"
25341,12840,1,25341,"[2649, 4328, 2111, 4156]","[1, 1, 1, 1]"
25342,12840,2,25342,"[4328, 2111, 4156]","[1, 1, 1]"
25343,12840,3,25343,"[2111, 4156]","[1, 1]"
25344,12840,4,25344,[4156],[1]
25345,12841,1,25345,"[767, 5012, 376, 6196]","[1, 1, 1, 1]"
25346,12841,2,25346,"[5012, 376, 6196]","[1, 1, 1]"
25347,12841,3,25347,"[376, 6196]","[1, 1]"
25348,12841,4,25348,[6196],[1]
25349,12842,0,25349,"[523, 4296, 5431, 4686]","[1, 1, 1, 1]"
25350,12842,2,25350,"[5431, 4686]","[1, 1]"
25351,12844,0,25351,"[1789, 2725, 2257, 4807, 1082]","[1, 1, 1, 1, 1]"
25352,12844,1,25352,"[2725, 2257, 4807, 1082]","[1, 1, 1, 1]"
25353,12844,2,25353,"[2257, 4807, 1082]","[1, 1, 1]"
25354,12844,3,25354,"[4807, 1082]","[1, 1]"
25355,12845,0,25355,"[3331, 874, 2666]","[1, 1, 0]"
25356,12845,1,25356,"[874, 2666]","[1, 0]"
25357,12845,2,25357,[2666],[0]
25358,12847,0,25358,"[3903, 4804, 4871, 3398, 5045]","[1, 1, 1, 0, 1]"
25359,12847,1,25359,"[4804, 4871, 3398, 5045]","[1, 1, 0, 1]"
25360,12847,3,25360,"[3398, 5045]","[0, 1]"
25361,12847,4,25361,[5045],[1]
25362,12849,0,25362,"[5817, 523, 5075, 1015]","[1, 1, 1, 1]"
25363,12849,1,25363,"[523, 5075, 1015]","[1, 1, 1]"
25364,12849,2,25364,"[5075, 1015]","[1, 1]"
25365,12849,3,25365,[1015],[1]
25366,12850,0,25366,"[308, 1665]","[1, 1]"
25367,12850,1,25367,[1665],[1]
25368,12853,0,25368,"[3272, 918, 3227, 2562, 1641, 4258]","[1, 1, 1, 1, 0, 1]"
25369,12853,1,25369,"[918, 3227, 2562, 1641, 4258]","[1, 1, 1, 0, 1]"
25370,12853,2,25370,"[3227, 2562, 1641, 4258]","[1, 1, 0, 1]"
25371,12853,3,25371,"[2562, 1641, 4258]","[1, 0, 1]"
25372,12853,5,25372,[4258],[1]
25373,12855,0,25373,"[3466, 2591, 416, 2646]","[1, 1, 1, 1]"
25374,12855,1,25374,"[2591, 416, 2646]","[1, 1, 1]"
25375,12855,2,25375,"[416, 2646]","[1, 1]"
25376,12855,3,25376,[2646],[1]
25377,12856,0,25377,"[1837, 3455, 1924]","[1, 1, 1]"
25378,12856,1,25378,"[3455, 1924]","[1, 1]"
25379,12856,2,25379,[1924],[1]
25380,12857,0,25380,"[4738, 564, 5844, 4375, 5255, 3510, 3382]","[1, 1, 1, 1, 1, 1, 1]"
25381,12857,1,25381,"[564, 5844, 4375, 5255, 3510, 3382]","[1, 1, 1, 1, 1, 1]"
25382,12857,2,25382,"[5844, 4375, 5255, 3510, 3382]","[1, 1, 1, 1, 1]"
25383,12857,3,25383,"[4375, 5255, 3510, 3382]","[1, 1, 1, 1]"
25384,12857,4,25384,"[5255, 3510, 3382]","[1, 1, 1]"
25385,12857,5,25385,"[3510, 3382]","[1, 1]"
25386,12858,0,25386,"[1223, 4304, 1847, 4430]","[1, 1, 1, 1]"
25387,12858,1,25387,"[4304, 1847, 4430]","[1, 1, 1]"
25388,12858,2,25388,"[1847, 4430]","[1, 1]"
25389,12859,0,25389,"[1654, 3636, 1082, 673]","[1, 1, 1, 1]"
25390,12859,1,25390,"[3636, 1082, 673]","[1, 1, 1]"
25391,12859,2,25391,"[1082, 673]","[1, 1]"
25392,12859,3,25392,[673],[1]
25393,12860,0,25393,"[1654, 2374, 3875, 5649]","[1, 1, 1, 1]"
25394,12860,1,25394,"[2374, 3875, 5649]","[1, 1, 1]"
25395,12860,2,25395,"[3875, 5649]","[1, 1]"
25396,12860,3,25396,[5649],[1]
25397,12861,0,25397,"[4838, 3268, 449, 5228]","[1, 1, 1, 1]"
25398,12861,1,25398,"[3268, 449, 5228]","[1, 1, 1]"
25399,12861,2,25399,"[449, 5228]","[1, 1]"
25400,12861,3,25400,[5228],[1]
25401,12863,0,25401,"[5451, 4588, 5103, 1739, 3755]","[1, 1, 1, 1, 1]"
25402,12863,1,25402,"[4588, 5103, 1739, 3755]","[1, 1, 1, 1]"
25403,12863,2,25403,"[5103, 1739, 3755]","[1, 1, 1]"
25404,12863,3,25404,"[1739, 3755]","[1, 1]"
25405,12863,4,25405,[3755],[1]
25406,12867,0,25406,"[5599, 4204, 4862, 971]","[1, 1, 1, 1]"
25407,12867,1,25407,"[4204, 4862, 971]","[1, 1, 1]"
25408,12867,2,25408,"[4862, 971]","[1, 1]"
25409,12867,3,25409,[971],[1]
25410,12869,0,25410,"[4731, 2988, 3680, 4855]","[1, 1, 1, 1]"
25411,12869,1,25411,"[2988, 3680, 4855]","[1, 1, 1]"
25412,12869,2,25412,"[3680, 4855]","[1, 1]"
25413,12869,3,25413,[4855],[1]
25414,12871,0,25414,"[6200, 1082, 2172, 673, 3636, 2417]","[1, 1, 1, 1, 1, 1]"
25415,12871,1,25415,"[1082, 2172, 673, 3636, 2417]","[1, 1, 1, 1, 1]"
25416,12871,2,25416,"[2172, 673, 3636, 2417]","[1, 1, 1, 1]"
25417,12871,3,25417,"[673, 3636, 2417]","[1, 1, 1]"
25418,12871,4,25418,"[3636, 2417]","[1, 1]"
25419,12871,5,25419,[2417],[1]
25420,12872,0,25420,"[6501, 2128, 2214, 2393]","[1, 1, 1, 1]"
25421,12872,1,25421,"[2128, 2214, 2393]","[1, 1, 1]"
25422,12872,2,25422,"[2214, 2393]","[1, 1]"
25423,12872,3,25423,[2393],[1]
25424,12873,0,25424,"[2688, 564, 4334, 6039]","[1, 1, 1, 1]"
25425,12873,1,25425,"[564, 4334, 6039]","[1, 1, 1]"
25426,12873,2,25426,"[4334, 6039]","[1, 1]"
25427,12873,3,25427,[6039],[1]
25428,12874,0,25428,"[4686, 1504, 4155]","[1, 1, 1]"
25429,12874,1,25429,"[1504, 4155]","[1, 1]"
25430,12874,2,25430,[4155],[1]
25431,12876,0,25431,"[2872, 1908, 3541, 1878]","[1, 1, 1, 1]"
25432,12876,1,25432,"[1908, 3541, 1878]","[1, 1, 1]"
25433,12876,2,25433,"[3541, 1878]","[1, 1]"
25434,12876,3,25434,[1878],[1]
25435,12877,0,25435,"[1632, 4220, 5303, 4312, 4444]","[1, 1, 1, 1, 1]"
25436,12877,1,25436,"[4220, 5303, 4312, 4444]","[1, 1, 1, 1]"
25437,12877,2,25437,"[5303, 4312, 4444]","[1, 1, 1]"
25438,12877,3,25438,"[4312, 4444]","[1, 1]"
25439,12877,4,25439,[4444],[1]
25440,12880,0,25440,"[2910, 4738, 4160]","[1, 1, 1]"
25441,12880,2,25441,[4160],[1]
25442,12881,0,25442,"[6485, 4686, 4155]","[1, 1, 1]"
25443,12881,1,25443,"[4686, 4155]","[1, 1]"
25444,12881,2,25444,[4155],[1]
25445,12882,0,25445,"[480, 2393, 5772, 857, 2088]","[1, 1, 1, 1, 1]"
25446,12882,1,25446,"[2393, 5772, 857, 2088]","[1, 1, 1, 1]"
25447,12882,2,25447,"[5772, 857, 2088]","[1, 1, 1]"
25448,12882,3,25448,"[857, 2088]","[1, 1]"
25449,12882,4,25449,[2088],[1]
25450,12883,0,25450,"[3594, 5316, 3558, 2977]","[1, 1, 1, 1]"
25451,12883,1,25451,"[5316, 3558, 2977]","[1, 1, 1]"
25452,12883,2,25452,"[3558, 2977]","[1, 1]"
25453,12883,3,25453,[2977],[1]
25454,12884,0,25454,"[4296, 5632, 3025, 4078]","[1, 1, 1, 1]"
25455,12884,1,25455,"[5632, 3025, 4078]","[1, 1, 1]"
25456,12884,2,25456,"[3025, 4078]","[1, 1]"
25457,12884,3,25457,[4078],[1]
25458,12889,0,25458,"[3025, 5844, 564, 2699]","[1, 1, 1, 1]"
25459,12889,1,25459,"[5844, 564, 2699]","[1, 1, 1]"
25460,12889,3,25460,[2699],[1]
25461,12890,0,25461,"[5897, 5451, 548, 3655]","[1, 1, 1, 1]"
25462,12890,1,25462,"[5451, 548, 3655]","[1, 1, 1]"
25463,12890,2,25463,"[548, 3655]","[1, 1]"
25464,12890,3,25464,[3655],[1]
25465,12906,0,25465,[5515],[1]
25466,12911,0,25466,[4565],[1]
25467,12913,0,25467,"[1654, 2374]","[0, 1]"
25468,12913,1,25468,[2374],[1]
25469,12915,0,25469,"[5891, 264, 48, 1072]","[1, 1, 1, 0]"
25470,12917,0,25470,"[5476, 1641, 4008, 2879, 3382, 2799]","[1, 1, 1, 1, 1, 1]"
25471,12917,1,25471,"[1641, 4008, 2879, 3382, 2799]","[1, 1, 1, 1, 1]"
25472,12917,2,25472,"[4008, 2879, 3382, 2799]","[1, 1, 1, 1]"
25473,12917,3,25473,"[2879, 3382, 2799]","[1, 1, 1]"
25474,12917,4,25474,"[3382, 2799]","[1, 1]"
25475,12917,5,25475,[2799],[1]
25476,12918,0,25476,"[3392, 6133, 574]","[1, 1, 1]"
25477,12918,1,25477,"[6133, 574]","[1, 1]"
25478,12918,2,25478,[574],[1]
25479,12919,0,25479,"[5845, 4901]","[1, 1]"
25480,12919,1,25480,[4901],[1]
25481,12921,0,25481,"[1020, 5181, 2725, 1252]","[1, 1, 1, 1]"
25482,12921,1,25482,"[5181, 2725, 1252]","[1, 1, 1]"
25483,12921,2,25483,"[2725, 1252]","[1, 1]"
25484,12921,3,25484,[1252],[1]
25485,12922,0,25485,"[747, 6297, 3418, 5737]","[1, 1, 1, 0]"
25486,12922,1,25486,"[6297, 3418, 5737]","[1, 1, 0]"
25487,12924,0,25487,"[5845, 3636, 210]","[1, 0, 1]"
25488,12924,1,25488,"[3636, 210]","[0, 1]"
25489,12924,2,25489,[210],[1]
25490,12925,0,25490,"[1852, 2399, 2161, 4354]","[0, 1, 1, 1]"
25491,12925,2,25491,"[2161, 4354]","[1, 1]"
25492,12925,3,25492,[4354],[1]
25493,12926,0,25493,"[3764, 1593, 1924, 1542, 5549]","[1, 1, 1, 1, 1]"
25494,12926,1,25494,"[1593, 1924, 1542, 5549]","[1, 1, 1, 1]"
25495,12926,2,25495,"[1924, 1542, 5549]","[1, 1, 1]"
25496,12926,3,25496,"[1542, 5549]","[1, 1]"
25497,12926,4,25497,[5549],[1]
25498,12933,0,25498,"[6101, 3455, 5145, 2174]","[1, 1, 1, 1]"
25499,12933,1,25499,"[3455, 5145, 2174]","[1, 1, 1]"
25500,12933,2,25500,"[5145, 2174]","[1, 1]"
25501,12933,3,25501,[2174],[1]
25502,12942,0,25502,"[2890, 354, 2593, 6455]","[1, 1, 1, 1]"
25503,12942,2,25503,"[2593, 6455]","[1, 1]"
25504,12950,0,25504,"[1654, 3636, 1082, 1037]","[1, 1, 1, 1]"
25505,12950,1,25505,"[3636, 1082, 1037]","[1, 1, 1]"
25506,12950,2,25506,"[1082, 1037]","[1, 1]"
25507,12950,3,25507,[1037],[1]
25508,12951,0,25508,"[3636, 5853, 6040, 5446]","[1, 1, 1, 1]"
25509,12951,1,25509,"[5853, 6040, 5446]","[1, 1, 1]"
25510,12951,2,25510,"[6040, 5446]","[1, 1]"
25511,12951,3,25511,[5446],[1]
25512,12952,0,25512,"[2201, 4449, 661, 2779]","[1, 1, 1, 1]"
25513,12952,1,25513,"[4449, 661, 2779]","[1, 1, 1]"
25514,12952,2,25514,"[661, 2779]","[1, 1]"
25515,12952,3,25515,[2779],[1]
25516,12953,0,25516,"[2182, 1837, 4784, 6028, 694]","[1, 1, 1, 1, 1]"
25517,12953,1,25517,"[1837, 4784, 6028, 694]","[1, 1, 1, 1]"
25518,12953,2,25518,"[4784, 6028, 694]","[1, 1, 1]"
25519,12953,3,25519,"[6028, 694]","[1, 1]"
25520,12953,4,25520,[694],[1]
25521,12954,0,25521,"[885, 1338, 523, 6501, 1837, 2742]","[1, 1, 1, 1, 1, 1]"
25522,12954,2,25522,"[523, 6501, 1837, 2742]","[1, 1, 1, 1]"
25523,12954,4,25523,"[1837, 2742]","[1, 1]"
25524,12954,5,25524,[2742],[1]
25525,12955,0,25525,"[5551, 1301, 1366, 90]","[1, 1, 1, 1]"
25526,12955,1,25526,"[1301, 1366, 90]","[1, 1, 1]"
25527,12955,2,25527,"[1366, 90]","[1, 1]"
25528,12955,3,25528,[90],[1]
25529,12961,0,25529,"[1223, 5461, 2593, 1624, 309, 1654]","[1, 1, 1, 1, 1, 1]"
25530,12961,1,25530,"[5461, 2593, 1624, 309, 1654]","[1, 1, 1, 1, 1]"
25531,12961,2,25531,"[2593, 1624, 309, 1654]","[1, 1, 1, 1]"
25532,12961,4,25532,"[309, 1654]","[1, 1]"
25533,12962,0,25533,"[1824, 3689, 2052]","[1, 1, 1]"
25534,12962,1,25534,"[3689, 2052]","[1, 1]"
25535,12962,2,25535,[2052],[1]
25536,12963,2,25536,"[6044, 2777, 309]","[1, 1, 1]"
25537,12963,3,25537,"[2777, 309]","[1, 1]"
25538,12963,4,25538,[309],[1]
25539,12966,0,25539,"[6045, 340, 2138, 2047, 1799]","[1, 1, 1, 1, 1]"
25540,12966,1,25540,"[340, 2138, 2047, 1799]","[1, 1, 1, 1]"
25541,12966,2,25541,"[2138, 2047, 1799]","[1, 1, 1]"
25542,12966,3,25542,"[2047, 1799]","[1, 1]"
25543,12966,4,25543,[1799],[1]
25544,12967,0,25544,"[5020, 5303, 4771, 5523, 4718]","[1, 1, 1, 1, 1]"
25545,12967,1,25545,"[5303, 4771, 5523, 4718]","[1, 1, 1, 1]"
25546,12967,2,25546,"[4771, 5523, 4718]","[1, 1, 1]"
25547,12967,3,25547,"[5523, 4718]","[1, 1]"
25548,12967,4,25548,[4718],[1]
25549,12968,0,25549,"[2027, 6107, 4473, 5331]","[1, 1, 1, 1]"
25550,12968,1,25550,"[6107, 4473, 5331]","[1, 1, 1]"
25551,12968,2,25551,"[4473, 5331]","[1, 1]"
25552,12968,3,25552,[5331],[1]
25553,12970,0,25553,"[16, 2417, 909, 1852]","[1, 1, 1, 1]"
25554,12970,2,25554,"[909, 1852]","[1, 1]"
25555,12970,3,25555,[1852],[1]
25556,12971,0,25556,"[1426, 6197, 4570, 3517]","[1, 1, 1, 1]"
25557,12971,1,25557,"[6197, 4570, 3517]","[1, 1, 1]"
25558,12971,2,25558,"[4570, 3517]","[1, 1]"
25559,12971,3,25559,[3517],[1]
25560,12972,0,25560,"[5030, 5130, 2417, 6200]","[1, 1, 1, 1]"
25561,12972,1,25561,"[5130, 2417, 6200]","[1, 1, 1]"
25562,12972,2,25562,"[2417, 6200]","[1, 1]"
25563,12972,3,25563,[6200],[1]
25564,12973,0,25564,"[1879, 3557, 2017, 2353, 163]","[1, 1, 1, 1, 1]"
25565,12973,1,25565,"[3557, 2017, 2353, 163]","[1, 1, 1, 1]"
25566,12973,2,25566,"[2017, 2353, 163]","[1, 1, 1]"
25567,12973,3,25567,"[2353, 163]","[1, 1]"
25568,12973,4,25568,[163],[1]
25569,12975,0,25569,"[4041, 5793, 4258, 1600, 4686]","[1, 1, 1, 1, 1]"
25570,12975,1,25570,"[5793, 4258, 1600, 4686]","[1, 1, 1, 1]"
25571,12975,2,25571,"[4258, 1600, 4686]","[1, 1, 1]"
25572,12975,3,25572,"[1600, 4686]","[1, 1]"
25573,12979,0,25573,"[309, 2742, 1205, 1837]","[1, 1, 1, 1]"
25574,12979,1,25574,"[2742, 1205, 1837]","[1, 1, 1]"
25575,12979,2,25575,"[1205, 1837]","[1, 1]"
25576,12979,3,25576,[1837],[1]
25577,12983,0,25577,"[1837, 309, 2777, 5970, 4155]","[1, 1, 1, 1, 1]"
25578,12983,1,25578,"[309, 2777, 5970, 4155]","[1, 1, 1, 1]"
25579,12983,2,25579,"[2777, 5970, 4155]","[1, 1, 1]"
25580,12983,3,25580,"[5970, 4155]","[1, 1]"
25581,12983,4,25581,[4155],[1]
25582,12991,0,25582,"[1837, 2742]","[1, 1]"
25583,12991,1,25583,[2742],[1]
25584,12992,0,25584,"[4155, 5970, 440, 4548]","[1, 1, 1, 1]"
25585,12992,1,25585,"[5970, 440, 4548]","[1, 1, 1]"
25586,12992,2,25586,"[440, 4548]","[1, 1]"
25587,12992,3,25587,[4548],[1]
25588,12993,0,25588,"[3382, 5759, 1654, 2540]","[1, 1, 1, 1]"
25589,12993,1,25589,"[5759, 1654, 2540]","[1, 1, 1]"
25590,12993,2,25590,"[1654, 2540]","[1, 1]"
25591,12993,3,25591,[2540],[1]
25592,12994,0,25592,"[4155, 2742, 309, 5030]","[1, 1, 1, 1]"
25593,12994,1,25593,"[2742, 309, 5030]","[1, 1, 1]"
25594,12994,2,25594,"[309, 5030]","[1, 1]"
25595,12994,3,25595,[5030],[1]
25596,13001,0,25596,"[2182, 2910, 1983, 2094, 1847]","[1, 1, 1, 1, 1]"
25597,13001,1,25597,"[2910, 1983, 2094, 1847]","[1, 1, 1, 1]"
