data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_ReDOrId,rating
32738,16620,3,32738,"[4400, 6502]","[1, 1]"
32739,16622,0,32739,"[2691, 4973, 4671, 4967, 1432]","[1, 1, 1, 1, 1]"
32740,16622,1,32740,"[4973, 4671, 4967, 1432]","[1, 1, 1, 1]"
32741,16622,2,32741,"[4671, 4967, 1432]","[1, 1, 1]"
32742,16622,3,32742,"[4967, 1432]","[1, 1]"
32743,16622,4,32743,[1432],[1]
32744,16623,0,32744,"[85, 2577, 3161, 6536, 6611]","[1, 1, 1, 1, 1]"
32745,16623,2,32745,"[3161, 6536, 6611]","[1, 1, 1]"
32746,16623,3,32746,"[6536, 6611]","[1, 1]"
32747,16623,4,32747,[6611],[1]
32748,16624,0,32748,"[3657, 416]","[1, 1]"
32749,16624,1,32749,[416],[1]
32750,16625,0,32750,"[5014, 4747, 3513, 4800, 758]","[1, 0, 1, 1, 1]"
32751,16625,1,32751,"[4747, 3513, 4800, 758]","[0, 1, 1, 1]"
32752,16625,2,32752,"[3513, 4800, 758]","[1, 1, 1]"
32753,16625,3,32753,"[4800, 758]","[1, 1]"
32754,16625,4,32754,[758],[1]
32755,16626,0,32755,"[6142, 6370, 3657, 6500]","[1, 1, 1, 1]"
32756,16626,1,32756,"[6370, 3657, 6500]","[1, 1, 1]"
32757,16626,2,32757,"[3657, 6500]","[1, 1]"
32758,16626,3,32758,[6500],[1]
32759,16627,0,32759,"[6272, 843, 3316, 1284]","[1, 1, 1, 1]"
32760,16627,1,32760,"[843, 3316, 1284]","[1, 1, 1]"
32761,16627,3,32761,[1284],[1]
32762,16628,0,32762,"[386, 4400, 1627, 5063]","[1, 1, 1, 1]"
32763,16628,1,32763,"[4400, 1627, 5063]","[1, 1, 1]"
32764,16628,2,32764,"[1627, 5063]","[1, 1]"
32765,16628,3,32765,[5063],[1]
32766,16630,0,32766,"[1307, 6251, 1474, 3048, 450]","[1, 1, 1, 1, 1]"
32767,16630,1,32767,"[6251, 1474, 3048, 450]","[1, 1, 1, 1]"
32768,16630,2,32768,"[1474, 3048, 450]","[1, 1, 1]"
32769,16630,3,32769,"[3048, 450]","[1, 1]"
32770,16630,4,32770,[450],[1]
32771,16633,0,32771,"[4351, 5080, 5769, 893, 4203, 4059, 6370]","[1, 1, 1, 1, 1, 1, 1]"
32772,16633,2,32772,"[5769, 893, 4203, 4059, 6370]","[1, 1, 1, 1, 1]"
32773,16633,3,32773,"[893, 4203, 4059, 6370]","[1, 1, 1, 1]"
32774,16633,5,32774,"[4059, 6370]","[1, 1]"
32775,16633,6,32775,[6370],[1]
32776,16634,0,32776,"[3084, 111, 5308, 1259]","[1, 1, 1, 1]"
32777,16634,1,32777,"[111, 5308, 1259]","[1, 1, 1]"
32778,16634,2,32778,"[5308, 1259]","[1, 1]"
32779,16634,3,32779,[1259],[1]
32780,16636,0,32780,[5711],[1]
32781,16637,0,32781,"[895, 5290, 4446, 5922, 122]","[1, 1, 1, 1, 1]"
32782,16637,2,32782,"[4446, 5922, 122]","[1, 1, 1]"
32783,16637,4,32783,[122],[1]
32784,16639,0,32784,"[1778, 3277, 2523]","[1, 1, 1]"
32785,16639,1,32785,"[3277, 2523]","[1, 1]"
32786,16639,2,32786,[2523],[1]
32787,16640,0,32787,"[6514, 6534, 6142, 6502, 6360]","[1, 1, 1, 1, 1]"
32788,16640,2,32788,"[6142, 6502, 6360]","[1, 1, 1]"
32789,16640,4,32789,[6360],[1]
32790,16642,0,32790,"[4828, 5386, 413, 5710, 1430]","[1, 1, 1, 1, 1]"
32791,16642,2,32791,"[413, 5710, 1430]","[1, 1, 1]"
32792,16642,4,32792,[1430],[1]
32793,16644,0,32793,"[3828, 4966, 5284, 3836, 1940]","[1, 1, 1, 1, 1]"
32794,16644,1,32794,"[4966, 5284, 3836, 1940]","[1, 1, 1, 1]"
32795,16644,2,32795,"[5284, 3836, 1940]","[1, 1, 1]"
32796,16644,3,32796,"[3836, 1940]","[1, 1]"
32797,16644,4,32797,[1940],[1]
32798,16646,0,32798,"[450, 2597, 766, 4838]","[1, 1, 1, 1]"
32799,16646,1,32799,"[2597, 766, 4838]","[1, 1, 1]"
32800,16646,2,32800,"[766, 4838]","[1, 1]"
32801,16648,0,32801,"[2675, 1370, 317, 5137, 6315]","[1, 1, 1, 1, 1]"
32802,16648,1,32802,"[1370, 317, 5137, 6315]","[1, 1, 1, 1]"
32803,16648,2,32803,"[317, 5137, 6315]","[1, 1, 1]"
32804,16648,3,32804,"[5137, 6315]","[1, 1]"
32805,16660,0,32805,"[3023, 4797, 4257, 6329]","[1, 1, 1, 1]"
32806,16660,2,32806,"[4257, 6329]","[1, 1]"
32807,16661,0,32807,"[976, 4119, 2654, 202, 5421, 1152, 796]","[1, 1, 1, 1, 1, 1, 1]"
32808,16661,1,32808,"[4119, 2654, 202, 5421, 1152, 796]","[1, 1, 1, 1, 1, 1]"
32809,16661,2,32809,"[2654, 202, 5421, 1152, 796]","[1, 1, 1, 1, 1]"
32810,16661,3,32810,"[202, 5421, 1152, 796]","[1, 1, 1, 1]"
32811,16661,4,32811,"[5421, 1152, 796]","[1, 1, 1]"
32812,16661,5,32812,"[1152, 796]","[1, 1]"
32813,16661,6,32813,[796],[1]
32814,16662,0,32814,"[4019, 3713, 4828, 4852, 3016]","[1, 1, 1, 1, 1]"
32815,16662,1,32815,"[3713, 4828, 4852, 3016]","[1, 1, 1, 1]"
32816,16662,2,32816,"[4828, 4852, 3016]","[1, 1, 1]"
32817,16662,3,32817,"[4852, 3016]","[1, 1]"
32818,16662,4,32818,[3016],[1]
32819,16663,0,32819,"[2144, 3841, 2796, 2088, 5386]","[1, 0, 1, 1, 1]"
32820,16663,1,32820,"[3841, 2796, 2088, 5386]","[0, 1, 1, 1]"
32821,16663,2,32821,"[2796, 2088, 5386]","[1, 1, 1]"
32822,16663,3,32822,"[2088, 5386]","[1, 1]"
32823,16663,4,32823,[5386],[1]
32824,16664,0,32824,"[6474, 250, 1284, 555]","[1, 1, 1, 1]"
32825,16664,1,32825,"[250, 1284, 555]","[1, 1, 1]"
32826,16664,2,32826,"[1284, 555]","[1, 1]"
32827,16664,3,32827,[555],[1]
32828,16665,0,32828,"[188, 5722, 2879, 6031]","[1, 1, 1, 1]"
32829,16665,2,32829,"[2879, 6031]","[1, 1]"
32830,16665,3,32830,[6031],[1]
32831,16666,0,32831,"[1661, 4404, 2787, 6267, 4688, 4770]","[0, 1, 0, 0, 1, 1]"
32832,16666,1,32832,"[4404, 2787, 6267, 4688, 4770]","[1, 0, 0, 1, 1]"
32833,16666,2,32833,"[2787, 6267, 4688, 4770]","[0, 0, 1, 1]"
32834,16666,3,32834,"[6267, 4688, 4770]","[0, 1, 1]"
32835,16666,4,32835,"[4688, 4770]","[1, 1]"
32836,16666,5,32836,[4770],[1]
32837,16667,0,32837,"[1142, 3221, 236, 27]","[1, 1, 1, 1]"
32838,16667,1,32838,"[3221, 236, 27]","[1, 1, 1]"
32839,16667,2,32839,"[236, 27]","[1, 1]"
32840,16667,3,32840,[27],[1]
32841,16669,0,32841,"[5139, 3376, 439, 2759, 4112]","[1, 1, 1, 1, 1]"
32842,16669,1,32842,"[3376, 439, 2759, 4112]","[1, 1, 1, 1]"
32843,16669,2,32843,"[439, 2759, 4112]","[1, 1, 1]"
32844,16669,3,32844,"[2759, 4112]","[1, 1]"
32845,16669,4,32845,[4112],[1]
32846,16671,0,32846,"[6022, 6285, 1628, 4853]","[1, 1, 1, 1]"
32847,16671,1,32847,"[6285, 1628, 4853]","[1, 1, 1]"
32848,16671,2,32848,"[1628, 4853]","[1, 1]"
32849,16671,3,32849,[4853],[1]
32850,16673,0,32850,"[90, 1764, 6142, 230]","[1, 0, 0, 1]"
32851,16673,1,32851,"[1764, 6142, 230]","[0, 0, 1]"
32852,16673,2,32852,"[6142, 230]","[0, 1]"
32853,16673,3,32853,[230],[1]
32854,16674,0,32854,[257],[0]
32855,16675,0,32855,"[3271, 3502, 489, 3229, 5519]","[1, 1, 1, 1, 1]"
32856,16675,1,32856,"[3502, 489, 3229, 5519]","[1, 1, 1, 1]"
32857,16675,2,32857,"[489, 3229, 5519]","[1, 1, 1]"
32858,16675,3,32858,"[3229, 5519]","[1, 1]"
32859,16676,0,32859,"[3305, 6169, 2796, 3047]","[1, 1, 1, 1]"
32860,16676,2,32860,"[2796, 3047]","[1, 1]"
32861,16676,3,32861,[3047],[1]
32862,16678,0,32862,"[6348, 2066, 3404, 5467, 4673, 4559]","[1, 1, 1, 0, 1, 1]"
32863,16678,2,32863,"[3404, 5467, 4673, 4559]","[1, 0, 1, 1]"
32864,16678,3,32864,"[5467, 4673, 4559]","[0, 1, 1]"
32865,16678,4,32865,"[4673, 4559]","[1, 1]"
32866,16678,5,32866,[4559],[1]
32867,16680,0,32867,"[2721, 832, 2664, 2270]","[1, 1, 1, 1]"
32868,16680,1,32868,"[832, 2664, 2270]","[1, 1, 1]"
32869,16680,2,32869,"[2664, 2270]","[1, 1]"
32870,16680,3,32870,[2270],[1]
32871,16681,0,32871,"[416, 5350, 1896, 2983]","[1, 1, 1, 1]"
32872,16681,1,32872,"[5350, 1896, 2983]","[1, 1, 1]"
32873,16681,2,32873,"[1896, 2983]","[1, 1]"
32874,16681,3,32874,[2983],[1]
32875,16682,0,32875,"[3161, 85, 4771, 4895, 5130]","[1, 1, 0, 0, 1]"
32876,16682,1,32876,"[85, 4771, 4895, 5130]","[1, 0, 0, 1]"
32877,16682,2,32877,"[4771, 4895, 5130]","[0, 0, 1]"
32878,16682,3,32878,"[4895, 5130]","[0, 1]"
32879,16682,4,32879,[5130],[1]
32880,16683,0,32880,"[5467, 6412, 4058, 6335, 2558, 303, 1675, 1951, 6315, 4481, 5852, 554]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
32881,16683,1,32881,"[6412, 4058, 6335, 2558, 303, 1675, 1951, 6315, 4481, 5852, 554]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
32882,16683,2,32882,"[4058, 6335, 2558, 303, 1675, 1951, 6315, 4481, 5852, 554]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
32883,16683,3,32883,"[6335, 2558, 303, 1675, 1951, 6315, 4481, 5852, 554]","[1, 1, 1, 1, 0, 1, 0, 1, 0]"
32884,16683,4,32884,"[2558, 303, 1675, 1951, 6315, 4481, 5852, 554]","[1, 1, 1, 0, 1, 0, 1, 0]"
32885,16683,5,32885,"[303, 1675, 1951, 6315, 4481, 5852, 554]","[1, 1, 0, 1, 0, 1, 0]"
32886,16683,6,32886,"[1675, 1951, 6315, 4481, 5852, 554]","[1, 0, 1, 0, 1, 0]"
32887,16683,7,32887,"[1951, 6315, 4481, 5852, 554]","[0, 1, 0, 1, 0]"
32888,16683,9,32888,"[4481, 5852, 554]","[0, 1, 0]"
32889,16683,11,32889,[554],[0]
32890,16686,0,32890,"[3339, 3657, 6489, 832, 2721, 2664, 6534]","[1, 1, 0, 1, 1, 1, 1]"
32891,16686,1,32891,"[3657, 6489, 832, 2721, 2664, 6534]","[1, 0, 1, 1, 1, 1]"
32892,16686,2,32892,"[6489, 832, 2721, 2664, 6534]","[0, 1, 1, 1, 1]"
32893,16686,3,32893,"[832, 2721, 2664, 6534]","[1, 1, 1, 1]"
32894,16686,4,32894,"[2721, 2664, 6534]","[1, 1, 1]"
32895,16686,5,32895,"[2664, 6534]","[1, 1]"
32896,16686,6,32896,[6534],[1]
32897,16687,0,32897,"[6489, 5263, 2809]","[0, 1, 1]"
32898,16687,1,32898,"[5263, 2809]","[1, 1]"
32899,16687,2,32899,[2809],[1]
32900,16689,0,32900,"[1951, 5467, 2066]","[0, 1, 1]"
32901,16689,1,32901,"[5467, 2066]","[1, 1]"
32902,16689,2,32902,[2066],[1]
32903,16691,0,32903,"[976, 5553, 1417, 1567]","[1, 1, 1, 1]"
32904,16691,2,32904,"[1417, 1567]","[1, 1]"
32905,16691,3,32905,[1567],[1]
32906,16693,0,32906,"[5221, 2115, 4941, 3421]","[1, 1, 1, 1]"
32907,16693,1,32907,"[2115, 4941, 3421]","[1, 1, 1]"
32908,16693,3,32908,[3421],[1]
32909,16694,0,32909,"[5284, 6370, 6534, 6142]","[1, 1, 1, 1]"
32910,16694,1,32910,"[6370, 6534, 6142]","[1, 1, 1]"
32911,16694,2,32911,"[6534, 6142]","[1, 1]"
32912,16694,3,32912,[6142],[1]
32913,16696,0,32913,"[489, 5198, 4619, 4673]","[1, 1, 1, 1]"
32914,16696,1,32914,"[5198, 4619, 4673]","[1, 1, 1]"
32915,16696,3,32915,[4673],[1]
32916,16697,0,32916,"[450, 1778, 188, 5722, 145, 655]","[1, 1, 1, 1, 1, 1]"
32917,16697,2,32917,"[188, 5722, 145, 655]","[1, 1, 1, 1]"
32918,16697,5,32918,[655],[1]
32919,16698,0,32919,"[6500, 4400, 6474, 188, 4454]","[1, 1, 1, 1, 1]"
32920,16698,1,32920,"[4400, 6474, 188, 4454]","[1, 1, 1, 1]"
32921,16698,2,32921,"[6474, 188, 4454]","[1, 1, 1]"
32922,16698,3,32922,"[188, 4454]","[1, 1]"
32923,16698,4,32923,[4454],[1]
32924,16699,0,32924,"[1772, 4069, 5471, 272, 5722, 897]","[1, 1, 1, 1, 1, 1]"
32925,16699,3,32925,"[272, 5722, 897]","[1, 1, 1]"
32926,16703,0,32926,"[539, 5386, 4828, 6112, 6547]","[1, 1, 1, 1, 1]"
32927,16703,1,32927,"[5386, 4828, 6112, 6547]","[1, 1, 1, 1]"
32928,16703,2,32928,"[4828, 6112, 6547]","[1, 1, 1]"
32929,16703,3,32929,"[6112, 6547]","[1, 1]"
32930,16703,4,32930,[6547],[1]
32931,16705,0,32931,"[6109, 915, 479, 4119]","[1, 1, 1, 1]"
32932,16705,1,32932,"[915, 479, 4119]","[1, 1, 1]"
32933,16705,2,32933,"[479, 4119]","[1, 1]"
32934,16705,3,32934,[4119],[1]
32935,16706,0,32935,[1818],[1]
32936,16707,0,32936,"[416, 188, 5722, 4296]","[1, 1, 1, 1]"
32937,16707,1,32937,"[188, 5722, 4296]","[1, 1, 1]"
32938,16707,3,32938,[4296],[1]
32939,16708,0,32939,"[6251, 2767, 3229]","[1, 1, 1]"
32940,16708,1,32940,"[2767, 3229]","[1, 1]"
32941,16708,2,32941,[3229],[1]
32942,16709,0,32942,"[1818, 1334, 3912, 6075, 645, 230, 2434, 1900, 1145, 3781, 3848]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]"
32943,16709,1,32943,"[1334, 3912, 6075, 645, 230, 2434, 1900, 1145, 3781, 3848]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]"
32944,16709,2,32944,"[3912, 6075, 645, 230, 2434, 1900, 1145, 3781, 3848]","[0, 1, 1, 0, 1, 1, 1, 1, 1]"
32945,16709,3,32945,"[6075, 645, 230, 2434, 1900, 1145, 3781, 3848]","[1, 1, 0, 1, 1, 1, 1, 1]"
32946,16709,4,32946,"[645, 230, 2434, 1900, 1145, 3781, 3848]","[1, 0, 1, 1, 1, 1, 1]"
32947,16709,5,32947,"[230, 2434, 1900, 1145, 3781, 3848]","[0, 1, 1, 1, 1, 1]"
32948,16709,6,32948,"[2434, 1900, 1145, 3781, 3848]","[1, 1, 1, 1, 1]"
32949,16709,7,32949,"[1900, 1145, 3781, 3848]","[1, 1, 1, 1]"
32950,16709,8,32950,"[1145, 3781, 3848]","[1, 1, 1]"
32951,16709,9,32951,"[3781, 3848]","[1, 1]"
32952,16709,10,32952,[3848],[1]
32953,16710,0,32953,"[5171, 2635, 4828, 3286, 1334]","[1, 1, 1, 1, 1]"
32954,16710,1,32954,"[2635, 4828, 3286, 1334]","[1, 1, 1, 1]"
32955,16710,3,32955,"[3286, 1334]","[1, 1]"
32956,16710,4,32956,[1334],[1]
32957,16711,0,32957,"[4290, 897, 911, 6174, 4415]","[1, 1, 1, 1, 1]"
32958,16711,1,32958,"[897, 911, 6174, 4415]","[1, 1, 1, 1]"
32959,16711,3,32959,"[6174, 4415]","[1, 1]"
32960,16711,4,32960,[4415],[1]
32961,16713,0,32961,"[5912, 3965, 1699, 5049]","[1, 1, 1, 1]"
32962,16713,1,32962,"[3965, 1699, 5049]","[1, 1, 1]"
32963,16713,2,32963,"[1699, 5049]","[1, 1]"
32964,16714,0,32964,"[2270, 5305, 4274, 5519, 6290, 4053]","[1, 0, 0, 1, 1, 0]"
32965,16714,1,32965,"[5305, 4274, 5519, 6290, 4053]","[0, 0, 1, 1, 0]"
32966,16714,2,32966,"[4274, 5519, 6290, 4053]","[0, 1, 1, 0]"
32967,16714,3,32967,"[5519, 6290, 4053]","[1, 1, 0]"
32968,16714,4,32968,"[6290, 4053]","[1, 0]"
32969,16714,5,32969,[4053],[0]
32970,16716,0,32970,"[334, 2474, 828, 1648, 3341, 1424]","[1, 1, 1, 1, 1, 1]"
32971,16716,2,32971,"[828, 1648, 3341, 1424]","[1, 1, 1, 1]"
32972,16716,3,32972,"[1648, 3341, 1424]","[1, 1, 1]"
32973,16716,4,32973,"[3341, 1424]","[1, 1]"
32974,16716,5,32974,[1424],[1]
32975,16718,0,32975,"[3904, 5964, 5821, 3965, 1657, 1021, 4546]","[1, 1, 0, 1, 0, 0, 1]"
32976,16718,2,32976,"[5821, 3965, 1657, 1021, 4546]","[0, 1, 0, 0, 1]"
32977,16718,3,32977,"[3965, 1657, 1021, 4546]","[1, 0, 0, 1]"
32978,16718,4,32978,"[1657, 1021, 4546]","[0, 0, 1]"
32979,16718,5,32979,"[1021, 4546]","[0, 1]"
32980,16718,6,32980,[4546],[1]
32981,16720,0,32981,"[4735, 1274, 6143, 4888]","[1, 1, 1, 1]"
32982,16720,1,32982,"[1274, 6143, 4888]","[1, 1, 1]"
32983,16720,2,32983,"[6143, 4888]","[1, 1]"
32984,16720,3,32984,[4888],[1]
32985,16721,0,32985,"[2115, 3609, 4941, 5198]","[1, 1, 1, 1]"
32986,16721,1,32986,"[3609, 4941, 5198]","[1, 1, 1]"
32987,16721,2,32987,"[4941, 5198]","[1, 1]"
32988,16721,3,32988,[5198],[1]
32989,16722,0,32989,"[6401, 736, 4568, 6370, 2967]","[1, 1, 1, 1, 1]"
32990,16722,1,32990,"[736, 4568, 6370, 2967]","[1, 1, 1, 1]"
32991,16722,4,32991,[2967],[1]
32992,16723,0,32992,"[234, 665, 4474, 5156, 2434, 3301, 5551]","[1, 1, 1, 1, 1, 1, 1]"
32993,16723,4,32993,"[2434, 3301, 5551]","[1, 1, 1]"
32994,16723,5,32994,"[3301, 5551]","[1, 1]"
32995,16723,6,32995,[5551],[1]
32996,16724,0,32996,"[5196, 1764, 5964, 3904]","[1, 1, 1, 1]"
32997,16724,1,32997,"[1764, 5964, 3904]","[1, 1, 1]"
32998,16724,2,32998,"[5964, 3904]","[1, 1]"
32999,16724,3,32999,[3904],[1]
33000,16725,0,33000,"[2304, 916, 3839, 3173]","[1, 1, 1, 1]"
33001,16725,1,33001,"[916, 3839, 3173]","[1, 1, 1]"
33002,16725,2,33002,"[3839, 3173]","[1, 1]"
33003,16727,0,33003,"[4075, 5187, 2884, 1200, 3421]","[1, 1, 1, 1, 1]"
33004,16727,2,33004,"[2884, 1200, 3421]","[1, 1, 1]"
33005,16727,3,33005,"[1200, 3421]","[1, 1]"
33006,16728,0,33006,"[742, 1277, 4112]","[1, 1, 1]"
33007,16728,1,33007,"[1277, 4112]","[1, 1]"
33008,16728,2,33008,[4112],[1]
33009,16729,0,33009,"[4606, 5034, 3856]","[1, 1, 1]"
33010,16729,1,33010,"[5034, 3856]","[1, 1]"
33011,16729,2,33011,[3856],[1]
33012,16731,0,33012,"[1818, 6075, 4173]","[1, 1, 1]"
33013,16731,1,33013,"[6075, 4173]","[1, 1]"
33014,16731,2,33014,[4173],[1]
33015,16733,0,33015,"[4828, 4253, 2635, 3301, 5551]","[1, 1, 1, 1, 1]"
33016,16733,1,33016,"[4253, 2635, 3301, 5551]","[1, 1, 1, 1]"
33017,16733,2,33017,"[2635, 3301, 5551]","[1, 1, 1]"
33018,16733,3,33018,"[3301, 5551]","[1, 1]"
33019,16733,4,33019,[5551],[1]
33020,16734,0,33020,"[3621, 5196, 5173, 3848, 1764]","[1, 1, 1, 1, 1]"
33021,16734,1,33021,"[5196, 5173, 3848, 1764]","[1, 1, 1, 1]"
33022,16734,2,33022,"[5173, 3848, 1764]","[1, 1, 1]"
33023,16734,3,33023,"[3848, 1764]","[1, 1]"
33024,16734,4,33024,[1764],[1]
33025,16735,0,33025,"[933, 6174]","[1, 1]"
33026,16735,1,33026,[6174],[1]
33027,16739,0,33027,"[5495, 2731, 4939, 6185, 3138, 3277, 4253]","[0, 1, 0, 0, 1, 0, 1]"
33028,16739,1,33028,"[2731, 4939, 6185, 3138, 3277, 4253]","[1, 0, 0, 1, 0, 1]"
33029,16739,2,33029,"[4939, 6185, 3138, 3277, 4253]","[0, 0, 1, 0, 1]"
33030,16739,3,33030,"[6185, 3138, 3277, 4253]","[0, 1, 0, 1]"
33031,16739,4,33031,"[3138, 3277, 4253]","[1, 0, 1]"
33032,16739,5,33032,"[3277, 4253]","[0, 1]"
33033,16739,6,33033,[4253],[1]
33034,16741,0,33034,"[6142, 755, 3965, 96, 6370]","[1, 1, 1, 1, 0]"
33035,16741,1,33035,"[755, 3965, 96, 6370]","[1, 1, 1, 0]"
33036,16741,2,33036,"[3965, 96, 6370]","[1, 1, 0]"
33037,16741,3,33037,"[96, 6370]","[1, 0]"
33038,16741,4,33038,[6370],[0]
33039,16744,0,33039,"[159, 6370, 4568, 4301]","[1, 1, 1, 1]"
33040,16744,1,33040,"[6370, 4568, 4301]","[1, 1, 1]"
33041,16744,2,33041,"[4568, 4301]","[1, 1]"
33042,16744,3,33042,[4301],[1]
33043,16746,0,33043,"[2304, 2483, 2738, 3173, 331]","[1, 1, 1, 1, 1]"
33044,16746,1,33044,"[2483, 2738, 3173, 331]","[1, 1, 1, 1]"
33045,16746,3,33045,"[3173, 331]","[1, 1]"
33046,16746,4,33046,[331],[1]
33047,16747,0,33047,"[3965, 96, 5964, 4118]","[1, 1, 1, 1]"
33048,16747,1,33048,"[96, 5964, 4118]","[1, 1, 1]"
33049,16747,2,33049,"[5964, 4118]","[1, 1]"
33050,16747,3,33050,[4118],[1]
33051,16748,0,33051,"[450, 1778, 2042, 1110, 3149]","[1, 1, 1, 1, 1]"
33052,16748,2,33052,"[2042, 1110, 3149]","[1, 1, 1]"
33053,16748,3,33053,"[1110, 3149]","[1, 1]"
33054,16748,4,33054,[3149],[1]
33055,16749,0,33055,"[5290, 5673, 4446, 5922, 2887, 3327]","[1, 1, 1, 0, 1, 1]"
33056,16749,2,33056,"[4446, 5922, 2887, 3327]","[1, 0, 1, 1]"
33057,16749,4,33057,"[2887, 3327]","[1, 1]"
33058,16749,5,33058,[3327],[1]
33059,16750,0,33059,"[159, 4091, 112, 2791, 1836, 5049]","[1, 1, 1, 0, 1, 1]"
33060,16750,1,33060,"[4091, 112, 2791, 1836, 5049]","[1, 1, 0, 1, 1]"
33061,16750,2,33061,"[112, 2791, 1836, 5049]","[1, 0, 1, 1]"
33062,16750,3,33062,"[2791, 1836, 5049]","[0, 1, 1]"
33063,16750,4,33063,"[1836, 5049]","[1, 1]"
33064,16751,0,33064,"[3278, 3619, 1274, 6215]","[1, 1, 1, 1]"
33065,16751,2,33065,"[1274, 6215]","[1, 1]"
33066,16752,0,33066,"[100, 4609, 4576]","[1, 1, 1]"
33067,16752,1,33067,"[4609, 4576]","[1, 1]"
33068,16752,2,33068,[4576],[1]
33069,16753,0,33069,"[1818, 6075, 3848, 1145]","[1, 1, 1, 1]"
33070,16753,1,33070,"[6075, 3848, 1145]","[1, 1, 1]"
33071,16753,2,33071,"[3848, 1145]","[1, 1]"
33072,16753,3,33072,[1145],[1]
33073,16754,0,33073,"[5156, 6328]","[1, 1]"
33074,16754,1,33074,[6328],[1]
33075,16755,0,33075,"[3229, 3108, 85, 416]","[1, 1, 1, 1]"
33076,16755,1,33076,"[3108, 85, 416]","[1, 1, 1]"
33077,16755,2,33077,"[85, 416]","[1, 1]"
33078,16755,3,33078,[416],[1]
33079,16756,0,33079,"[6328, 2983, 298, 1977]","[1, 1, 1, 1]"
33080,16756,1,33080,"[2983, 298, 1977]","[1, 1, 1]"
33081,16756,2,33081,"[298, 1977]","[1, 1]"
33082,16756,3,33082,[1977],[1]
33083,16757,0,33083,"[416, 1529, 579]","[1, 1, 1]"
33084,16757,1,33084,"[1529, 579]","[1, 1]"
33085,16757,2,33085,[579],[1]
33086,16760,0,33086,"[386, 5063, 1647, 5549, 4243]","[1, 1, 1, 1, 1]"
33087,16760,1,33087,"[5063, 1647, 5549, 4243]","[1, 1, 1, 1]"
33088,16760,2,33088,"[1647, 5549, 4243]","[1, 1, 1]"
33089,16760,3,33089,"[5549, 4243]","[1, 1]"
33090,16760,4,33090,[4243],[1]
33091,16762,0,33091,"[4754, 648, 2237, 1626, 2809]","[1, 1, 1, 1, 1]"
33092,16762,1,33092,"[648, 2237, 1626, 2809]","[1, 1, 1, 1]"
33093,16762,2,33093,"[2237, 1626, 2809]","[1, 1, 1]"
33094,16762,3,33094,"[1626, 2809]","[1, 1]"
33095,16763,0,33095,"[3173, 542, 2767, 4941]","[1, 1, 1, 1]"
33096,16763,1,33096,"[542, 2767, 4941]","[1, 1, 1]"
33097,16763,2,33097,"[2767, 4941]","[1, 1]"
33098,16763,3,33098,[4941],[1]
33099,16765,0,33099,"[2850, 3237, 597, 129]","[1, 1, 1, 1]"
33100,16765,1,33100,"[3237, 597, 129]","[1, 1, 1]"
33101,16765,2,33101,"[597, 129]","[1, 1]"
33102,16765,3,33102,[129],[1]
33103,16768,0,33103,"[4864, 4937, 4658, 5772, 5933, 3345]","[1, 1, 1, 1, 1, 1]"
33104,16768,1,33104,"[4937, 4658, 5772, 5933, 3345]","[1, 1, 1, 1, 1]"
33105,16768,2,33105,"[4658, 5772, 5933, 3345]","[1, 1, 1, 1]"
33106,16768,3,33106,"[5772, 5933, 3345]","[1, 1, 1]"
33107,16768,4,33107,"[5933, 3345]","[1, 1]"
33108,16768,5,33108,[3345],[1]
33109,16771,0,33109,"[669, 6290]","[1, 1]"
33110,16771,1,33110,[6290],[1]
33111,16775,0,33111,"[5519, 5933, 555, 2270, 3728]","[1, 1, 1, 1, 1]"
33112,16775,1,33112,"[5933, 555, 2270, 3728]","[1, 1, 1, 1]"
33113,16775,2,33113,"[555, 2270, 3728]","[1, 1, 1]"
33114,16775,3,33114,"[2270, 3728]","[1, 1]"
33115,16775,4,33115,[3728],[1]
33116,16778,0,33116,"[5094, 6548]","[1, 1]"
33117,16778,1,33117,[6548],[1]
33118,16779,0,33118,"[1778, 5716, 1607, 4636, 4800, 2837, 4031]","[1, 1, 1, 1, 1, 1, 0]"
33119,16779,1,33119,"[5716, 1607, 4636, 4800, 2837, 4031]","[1, 1, 1, 1, 1, 0]"
33120,16779,2,33120,"[1607, 4636, 4800, 2837, 4031]","[1, 1, 1, 1, 0]"
33121,16779,3,33121,"[4636, 4800, 2837, 4031]","[1, 1, 1, 0]"
33122,16779,4,33122,"[4800, 2837, 4031]","[1, 1, 0]"
33123,16779,5,33123,"[2837, 4031]","[1, 0]"
33124,16783,0,33124,"[2534, 6185, 2270, 4809]","[1, 1, 1, 1]"
33125,16783,1,33125,"[6185, 2270, 4809]","[1, 1, 1]"
33126,16783,2,33126,"[2270, 4809]","[1, 1]"
33127,16783,3,33127,[4809],[1]
33128,16785,0,33128,"[1699, 1297, 3572]","[1, 1, 1]"
33129,16785,1,33129,"[1297, 3572]","[1, 1]"
33130,16785,2,33130,[3572],[1]
